datetime,EventId
2017-05-16 05:25:03,[1]
2017-05-16 05:25:04,"[1, 1]"
2017-05-16 05:25:05,[1]
2017-05-16 05:25:06,"[4, 5, 1, 6, 7, 1, 2, 8, 9, 10, 2]"
2017-05-16 05:25:07,"[1, 1]"
2017-05-16 05:25:10,"[4, 5, 6]"
2017-05-16 05:25:12,"[39, 39, 39, 1, 1, 1, 1]"
2017-05-16 05:25:13,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 965]"
2017-05-16 05:25:14,"[1, 8, 1, 15, 16, 9]"
2017-05-16 05:25:15,"[4, 5, 10, 6, 1]"
2017-05-16 05:25:16,[1]
2017-05-16 05:25:17,"[17, 1]"
2017-05-16 05:25:20,"[6, 6, 6]"
2017-05-16 05:25:27,"[1, 1, 18, 967, 20, 968, 22, 968, 22, 967, 1, 1]"
2017-05-16 05:25:28,"[967, 1]"
2017-05-16 05:25:29,"[2, 1]"
2017-05-16 05:25:30,"[1, 1]"
2017-05-16 05:25:32,"[1, 1]"
2017-05-16 05:25:33,"[1, 1]"
2017-05-16 05:25:35,"[1, 1]"
2017-05-16 05:25:36,"[1, 1]"
2017-05-16 05:25:38,"[1, 1]"
2017-05-16 05:25:39,[1]
2017-05-16 05:25:40,"[1, 4, 5, 6]"
2017-05-16 05:25:41,"[2, 2, 1, 3, 1]"
2017-05-16 05:25:42,[1]
2017-05-16 05:25:43,[1]
2017-05-16 05:25:44,"[1, 1]"
2017-05-16 05:25:45,"[4, 5, 6]"
2017-05-16 05:25:46,"[1, 1]"
2017-05-16 05:25:47,"[7, 1, 2, 8, 9, 1, 3, 2, 10]"
2017-05-16 05:25:48,[1]
2017-05-16 05:25:49,"[1, 1]"
2017-05-16 05:25:50,"[11, 12, 13, 14, 4]"
2017-05-16 05:25:51,"[5, 6]"
2017-05-16 05:25:54,"[1, 1, 1, 1, 1, 1]"
2017-05-16 05:25:55,"[1, 1, 1, 1, 1, 1, 1, 967]"
2017-05-16 05:25:56,"[1, 8, 1, 4, 5, 6, 15, 16, 9]"
2017-05-16 05:25:57,"[1, 10]"
2017-05-16 05:25:58,[1]
2017-05-16 05:25:59,"[17, 1]"
2017-05-16 05:26:01,"[6, 6, 6]"
2017-05-16 05:26:08,[1]
2017-05-16 05:26:09,"[1, 18, 969, 20, 970, 22, 970, 22, 969, 1, 1, 969]"
2017-05-16 05:26:10,[1]
2017-05-16 05:26:11,"[1, 2]"
2017-05-16 05:26:12,"[1, 1]"
2017-05-16 05:26:13,[1]
2017-05-16 05:26:14,[1]
2017-05-16 05:26:15,"[1, 1]"
2017-05-16 05:26:16,[1]
2017-05-16 05:26:17,[1]
2017-05-16 05:26:18,"[1, 1]"
2017-05-16 05:26:20,"[1, 4, 5, 1, 6]"
2017-05-16 05:26:21,"[1, 1]"
2017-05-16 05:26:23,"[2, 2, 1, 3, 1]"
2017-05-16 05:26:24,"[1, 1]"
2017-05-16 05:26:25,"[4, 5, 6]"
2017-05-16 05:26:26,"[1, 1]"
2017-05-16 05:26:27,[1]
2017-05-16 05:26:28,"[1, 7, 1, 2, 8, 9]"
2017-05-16 05:26:29,"[3, 2, 10, 1, 1]"
2017-05-16 05:26:30,"[4, 5, 6]"
2017-05-16 05:26:35,"[1, 4, 5, 1, 6, 1, 1]"
2017-05-16 05:26:36,"[1, 969, 1, 8, 1, 15, 16]"
2017-05-16 05:26:37,"[9, 1, 10]"
2017-05-16 05:26:38,[1]
2017-05-16 05:26:39,"[17, 1]"
2017-05-16 05:26:40,"[6, 6, 6]"
2017-05-16 05:26:48,[23]
2017-05-16 05:26:49,"[1, 1, 1, 18, 971, 20, 972, 22, 972, 22, 971, 1]"
2017-05-16 05:26:50,"[11, 971, 1]"
2017-05-16 05:26:51,"[1, 2, 12, 13, 14]"
2017-05-16 05:26:52,"[1, 1]"
2017-05-16 05:26:54,"[1, 1]"
2017-05-16 05:26:55,"[1, 1]"
2017-05-16 05:26:57,"[1, 1]"
2017-05-16 05:26:58,"[1, 1]"
2017-05-16 05:27:00,"[1, 1]"
2017-05-16 05:27:01,"[4, 5, 1, 6]"
2017-05-16 05:27:02,[1]
2017-05-16 05:27:03,"[2, 2, 3, 1, 1]"
2017-05-16 05:27:04,[1]
2017-05-16 05:27:05,[1]
2017-05-16 05:27:06,"[1, 1]"
2017-05-16 05:27:07,"[4, 5, 6]"
2017-05-16 05:27:08,"[1, 1]"
2017-05-16 05:27:09,"[1, 1]"
2017-05-16 05:27:10,"[4, 5, 7, 1, 2, 8, 9, 6, 10, 2]"
2017-05-16 05:27:11,"[1, 1]"
2017-05-16 05:27:15,"[4, 5, 6]"
2017-05-16 05:27:16,[1]
2017-05-16 05:27:17,"[1, 1, 1, 1, 1, 1, 971, 1]"
2017-05-16 05:27:18,"[8, 1, 15, 16, 9]"
2017-05-16 05:27:19,"[1, 10]"
2017-05-16 05:27:20,"[6, 6, 6, 1]"
2017-05-16 05:27:21,"[17, 1]"
2017-05-16 05:27:30,[1]
2017-05-16 05:27:31,"[1, 18, 973, 20, 974, 22, 974, 22, 973, 1, 1, 973]"
2017-05-16 05:27:32,"[1, 1]"
2017-05-16 05:27:33,[2]
2017-05-16 05:27:34,"[1, 1]"
2017-05-16 05:27:35,[1]
2017-05-16 05:27:36,[1]
2017-05-16 05:27:37,"[1, 1]"
2017-05-16 05:27:38,[1]
2017-05-16 05:27:39,[1]
2017-05-16 05:27:40,"[1, 1]"
2017-05-16 05:27:42,"[1, 1]"
2017-05-16 05:27:43,"[1, 1]"
2017-05-16 05:27:44,"[2, 2, 3]"
2017-05-16 05:27:45,"[4, 5, 1, 6, 1]"
2017-05-16 05:27:46,[1]
2017-05-16 05:27:47,[1]
2017-05-16 05:27:48,"[1, 1]"
2017-05-16 05:27:49,[1]
2017-05-16 05:27:50,"[1, 11, 12, 13, 14]"
2017-05-16 05:27:51,"[4, 5, 6, 1, 1, 7, 1, 2, 8, 9, 3, 2, 10]"
2017-05-16 05:27:52,[1]
2017-05-16 05:27:53,[1]
2017-05-16 05:27:56,"[4, 5, 6]"
2017-05-16 05:27:58,"[1, 1, 1, 1, 1, 1, 1]"
2017-05-16 05:27:59,"[1, 1, 1, 1, 1, 973, 8, 1, 1]"
2017-05-16 05:28:00,"[15, 16, 9, 1]"
2017-05-16 05:28:01,"[10, 6, 6, 6]"
2017-05-16 05:28:02,[1]
2017-05-16 05:28:03,"[17, 1]"
2017-05-16 05:28:12,"[1, 1, 18, 975, 20, 976, 22, 976, 22, 975, 1]"
2017-05-16 05:28:13,"[1, 975]"
2017-05-16 05:28:14,"[1, 2, 1]"
2017-05-16 05:28:16,"[1, 1]"
2017-05-16 05:28:17,"[1, 1]"
2017-05-16 05:28:19,"[1, 1]"
2017-05-16 05:28:20,[1]
2017-05-16 05:28:21,[1]
2017-05-16 05:28:22,"[1, 1]"
2017-05-16 05:28:23,[1]
2017-05-16 05:28:24,[1]
2017-05-16 05:28:25,"[4, 5, 6, 1, 1]"
2017-05-16 05:28:26,"[2, 2, 1, 3]"
2017-05-16 05:28:27,[1]
2017-05-16 05:28:28,"[1, 1]"
2017-05-16 05:28:30,"[1, 4, 5, 1, 6]"
2017-05-16 05:28:31,"[1, 1]"
2017-05-16 05:28:33,"[7, 1, 2, 8, 9, 1, 3, 2, 10, 1]"
2017-05-16 05:28:34,[1]
2017-05-16 05:28:35,"[1, 4, 5, 6]"
2017-05-16 05:28:39,"[1, 1]"
2017-05-16 05:28:40,"[1, 1, 1, 4, 5]"
2017-05-16 05:28:41,"[6, 1, 1, 1, 1, 975, 8, 1, 1]"
2017-05-16 05:28:42,"[15, 16, 9, 10, 1]"
2017-05-16 05:28:44,"[1, 17, 1]"
2017-05-16 05:28:45,"[6, 6, 27]"
2017-05-16 05:28:48,[23]
2017-05-16 05:28:50,"[6, 6, 6]"
2017-05-16 05:28:52,"[11, 12, 13, 14]"
2017-05-16 05:28:54,"[1, 1, 18, 977, 20, 978, 22, 978, 22, 977, 1]"
2017-05-16 05:28:55,"[1, 977]"
2017-05-16 05:28:56,"[1, 2, 1]"
2017-05-16 05:28:57,[1]
2017-05-16 05:28:58,[1]
2017-05-16 05:28:59,"[1, 1]"
2017-05-16 05:29:01,"[1, 1]"
2017-05-16 05:29:02,"[1, 1]"
2017-05-16 05:29:04,"[1, 1]"
2017-05-16 05:29:05,"[1, 1]"
2017-05-16 05:29:07,"[1, 1]"
2017-05-16 05:29:08,[1]
2017-05-16 05:29:09,"[2, 1, 2, 3]"
2017-05-16 05:29:10,"[4, 5, 1, 6, 1]"
2017-05-16 05:29:11,[1]
2017-05-16 05:29:12,[1]
2017-05-16 05:29:13,"[1, 1]"
2017-05-16 05:29:15,"[4, 5, 1, 6, 1]"
2017-05-16 05:29:16,"[7, 1, 2, 8, 9, 3, 2, 10, 1]"
2017-05-16 05:29:17,[1]
2017-05-16 05:29:20,"[4, 5, 6]"
2017-05-16 05:29:22,"[1, 1]"
2017-05-16 05:29:23,"[1, 1, 1, 977, 1, 8, 1]"
2017-05-16 05:29:24,"[15, 16, 9, 1, 10]"
2017-05-16 05:29:25,"[6, 6, 27, 1]"
2017-05-16 05:29:26,"[17, 1]"
2017-05-16 05:29:30,"[6, 6, 6]"
2017-05-16 05:29:36,"[1, 1, 18, 979, 20, 980, 22, 980, 22, 979, 1]"
2017-05-16 05:29:37,"[1, 979]"
2017-05-16 05:29:38,"[1, 1, 2]"
2017-05-16 05:29:39,[1]
2017-05-16 05:29:40,[1]
2017-05-16 05:29:41,"[1, 1]"
2017-05-16 05:29:42,[1]
2017-05-16 05:29:43,[1]
2017-05-16 05:29:44,"[1, 1]"
2017-05-16 05:29:45,[1]
2017-05-16 05:29:46,[1]
2017-05-16 05:29:47,"[1, 1]"
2017-05-16 05:29:49,"[1, 1]"
2017-05-16 05:29:50,"[2, 2, 4, 3, 5, 6, 1, 1]"
2017-05-16 05:29:52,"[1, 1]"
2017-05-16 05:29:53,"[1, 1]"
2017-05-16 05:29:54,"[11, 12, 13, 14]"
2017-05-16 05:29:55,"[4, 5, 1, 6, 1]"
2017-05-16 05:29:56,[1]
2017-05-16 05:29:57,"[1, 7, 1, 2, 8, 9, 3, 2, 10]"
2017-05-16 05:29:58,"[1, 1]"
2017-05-16 05:30:00,"[4, 5, 6]"
2017-05-16 05:30:03,[1]
2017-05-16 05:30:04,"[1, 1, 1, 1, 1, 1, 1]"
2017-05-16 05:30:05,"[1, 1, 1, 1, 979, 1, 8, 1, 4, 5, 6, 15, 16]"
2017-05-16 05:30:06,"[9, 1, 10]"
2017-05-16 05:30:07,[1]
2017-05-16 05:30:08,"[17, 1]"
2017-05-16 05:30:10,"[6, 6, 6]"
2017-05-16 05:30:18,"[1, 1, 18, 981, 20, 982, 22, 982, 22, 981, 1, 1]"
2017-05-16 05:30:19,"[981, 1]"
2017-05-16 05:30:20,"[1, 2]"
2017-05-16 05:30:21,"[1, 1]"
2017-05-16 05:30:23,"[1, 1]"
2017-05-16 05:30:24,"[1, 1]"
2017-05-16 05:30:26,"[1, 1]"
2017-05-16 05:30:27,"[1, 1]"
2017-05-16 05:30:29,"[1, 1]"
2017-05-16 05:30:30,"[4, 5, 6, 1]"
2017-05-16 05:30:31,[1]
2017-05-16 05:30:32,"[1, 2, 2, 1, 3]"
2017-05-16 05:30:33,[1]
2017-05-16 05:30:34,[1]
2017-05-16 05:30:35,"[4, 5, 6, 1, 1]"
2017-05-16 05:30:37,"[1, 1]"
2017-05-16 05:30:38,"[1, 1, 7, 1, 2]"
2017-05-16 05:30:39,"[8, 9, 3, 2, 10]"
2017-05-16 05:30:40,"[4, 5, 1, 6, 1]"
2017-05-16 05:30:45,"[4, 5, 1, 1, 1, 1, 6, 1]"
2017-05-16 05:30:46,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 981]"
2017-05-16 05:30:47,"[8, 1, 1, 15, 16, 9]"
2017-05-16 05:30:48,"[23, 1, 10]"
2017-05-16 05:30:49,[1]
2017-05-16 05:30:50,"[6, 6, 27, 17, 1]"
2017-05-16 05:30:55,"[6, 6, 6]"
2017-05-16 05:30:56,"[11, 12, 13, 14]"
2017-05-16 05:30:59,[1]
2017-05-16 05:31:00,"[1, 18, 983, 20, 984, 22, 984, 22, 983, 1, 1, 983]"
2017-05-16 05:31:01,[1]
2017-05-16 05:31:02,"[1, 2]"
2017-05-16 05:31:03,"[1, 1]"
2017-05-16 05:31:04,[1]
2017-05-16 05:31:05,[1]
2017-05-16 05:31:06,"[1, 1]"
2017-05-16 05:31:07,[1]
2017-05-16 05:31:08,[1]
2017-05-16 05:31:09,"[1, 1]"
2017-05-16 05:31:11,"[1, 1]"
2017-05-16 05:31:12,"[1, 1]"
2017-05-16 05:31:13,"[2, 2]"
2017-05-16 05:31:14,"[3, 1, 1]"
2017-05-16 05:31:15,"[4, 5, 6, 1]"
2017-05-16 05:31:16,[1]
2017-05-16 05:31:17,"[1, 1]"
2017-05-16 05:31:18,[1]
2017-05-16 05:31:19,[1]
2017-05-16 05:31:20,"[4, 5, 6, 7, 1, 2, 8, 9, 1, 3, 2, 10, 1]"
2017-05-16 05:31:22,"[1, 1]"
2017-05-16 05:31:25,"[4, 5, 6]"
2017-05-16 05:31:26,"[1, 1, 1, 1, 1, 1]"
2017-05-16 05:31:27,"[1, 1, 1, 1, 1, 1, 1]"
2017-05-16 05:31:28,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 983, 1, 8, 1]"
2017-05-16 05:31:29,"[15, 16, 9]"
2017-05-16 05:31:30,"[4, 5, 1, 10, 6]"
2017-05-16 05:31:31,[1]
2017-05-16 05:31:32,"[17, 1]"
2017-05-16 05:31:35,"[6, 6, 27]"
2017-05-16 05:31:40,"[6, 6, 6]"
2017-05-16 05:31:41,"[1, 1]"
2017-05-16 05:31:42,"[18, 985, 20, 986, 22, 986, 22, 985, 1, 1, 985]"
2017-05-16 05:31:43,"[1, 1, 2]"
2017-05-16 05:31:45,"[1, 1]"
2017-05-16 05:31:46,"[1, 1]"
2017-05-16 05:31:48,"[1, 1]"
2017-05-16 05:31:49,[1]
2017-05-16 05:31:50,[1]
2017-05-16 05:31:51,"[1, 1]"
2017-05-16 05:31:52,[1]
2017-05-16 05:31:53,[1]
2017-05-16 05:31:54,"[1, 1]"
2017-05-16 05:31:55,"[4, 5, 6, 1]"
2017-05-16 05:31:56,"[2, 2, 1, 3]"
2017-05-16 05:31:57,"[1, 1]"
2017-05-16 05:31:58,"[11, 12, 13, 14]"
2017-05-16 05:31:59,"[1, 1]"
2017-05-16 05:32:00,"[4, 5, 6, 1]"
2017-05-16 05:32:01,[1]
2017-05-16 05:32:02,"[1, 1]"
2017-05-16 05:32:03,"[7, 1, 2, 8, 9, 3, 2, 1, 10]"
2017-05-16 05:32:04,[1]
2017-05-16 05:32:05,"[4, 5, 1, 6, 1]"
2017-05-16 05:32:10,"[1, 1, 4, 5, 1, 6]"
2017-05-16 05:32:11,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
2017-05-16 05:32:12,"[985, 1, 8, 1, 15, 16]"
2017-05-16 05:32:13,"[9, 1, 10]"
2017-05-16 05:32:14,[1]
2017-05-16 05:32:15,"[6, 6, 27, 17, 1]"
2017-05-16 05:32:20,"[6, 6, 6]"
2017-05-16 05:32:25,"[1, 1, 18, 987, 20, 988, 22, 988, 22, 987, 1, 1]"
2017-05-16 05:32:26,[987]
2017-05-16 05:32:27,"[1, 2, 1]"
2017-05-16 05:32:28,"[1, 1]"
2017-05-16 05:32:30,"[1, 1]"
2017-05-16 05:32:31,"[1, 1]"
2017-05-16 05:32:33,"[1, 1]"
2017-05-16 05:32:34,[1]
2017-05-16 05:32:35,[1]
2017-05-16 05:32:36,"[1, 1]"
2017-05-16 05:32:37,[1]
2017-05-16 05:32:38,[1]
2017-05-16 05:32:39,"[2, 2, 3, 1, 1]"
2017-05-16 05:32:40,"[4, 5, 6]"
2017-05-16 05:32:41,"[1, 1]"
2017-05-16 05:32:42,"[1, 1]"
2017-05-16 05:32:44,"[1, 1]"
2017-05-16 05:32:45,"[7, 1, 2, 8, 9, 3, 2, 10, 4, 5, 6, 1]"
2017-05-16 05:32:46,[1]
2017-05-16 05:32:50,"[4, 5, 6]"
2017-05-16 05:32:51,"[1, 1, 1]"
2017-05-16 05:32:52,"[1, 1, 1, 1, 1, 987, 1, 8, 1]"
2017-05-16 05:32:53,"[15, 16, 9, 23, 1, 10]"
2017-05-16 05:32:54,[1]
2017-05-16 05:32:55,"[6, 6, 27, 17, 1]"
2017-05-16 05:33:00,"[11, 12, 13, 14, 6, 6, 6]"
2017-05-16 05:33:05,"[1, 1, 18, 989, 20, 990, 22, 990, 22, 989, 1, 1]"
2017-05-16 05:33:06,[989]
2017-05-16 05:33:07,"[1, 1, 2]"
2017-05-16 05:33:08,[1]
2017-05-16 05:33:09,[1]
2017-05-16 05:33:10,"[1, 1]"
2017-05-16 05:33:11,[1]
2017-05-16 05:33:12,[1]
2017-05-16 05:33:13,"[1, 1]"
2017-05-16 05:33:15,"[1, 1]"
2017-05-16 05:33:16,"[4, 5, 6, 1, 1]"
2017-05-16 05:33:18,"[1, 1]"
2017-05-16 05:33:19,"[2, 2, 3, 1, 1]"
2017-05-16 05:33:20,"[4, 5, 6]"
2017-05-16 05:33:21,"[1, 1]"
2017-05-16 05:33:22,"[1, 1]"
2017-05-16 05:33:24,"[1, 1]"
2017-05-16 05:33:25,"[4, 5, 6, 1]"
2017-05-16 05:33:26,"[1, 7, 1, 2, 8, 9, 3, 2, 10]"
2017-05-16 05:33:27,"[1, 1]"
2017-05-16 05:33:30,"[4, 5, 6]"
2017-05-16 05:33:32,"[1, 1, 1, 1, 1]"
2017-05-16 05:33:33,"[1, 1, 1, 1, 1, 1, 1, 1, 989]"
2017-05-16 05:33:34,"[1, 8, 1, 15, 16]"
2017-05-16 05:33:35,"[9, 4, 5, 10, 1, 6]"
2017-05-16 05:33:36,[1]
2017-05-16 05:33:37,"[17, 1]"
2017-05-16 05:33:40,"[6, 6, 27]"
2017-05-16 05:33:45,"[6, 6, 6]"
2017-05-16 05:33:47,"[1, 1, 18, 991, 20, 992, 22, 992, 22, 991, 1, 1]"
2017-05-16 05:33:48,"[991, 1]"
2017-05-16 05:33:49,"[1, 2]"
2017-05-16 05:33:50,"[1, 1]"
2017-05-16 05:33:52,"[1, 1]"
2017-05-16 05:33:53,"[1, 1]"
2017-05-16 05:33:55,"[1, 1]"
2017-05-16 05:33:56,"[1, 1]"
2017-05-16 05:33:58,"[1, 1]"
2017-05-16 05:33:59,[1]
2017-05-16 05:34:00,"[1, 4, 5, 6]"
2017-05-16 05:34:01,"[2, 2, 1, 11, 3, 1, 12, 13]"
2017-05-16 05:34:02,"[14, 1]"
2017-05-16 05:34:03,[1]
2017-05-16 05:34:04,"[1, 1]"
2017-05-16 05:34:05,"[4, 5, 6, 1]"
2017-05-16 05:34:06,[1]
2017-05-16 05:34:07,"[1, 7, 1, 2, 8, 9, 1, 3, 2, 10]"
2017-05-16 05:34:09,"[1, 1]"
2017-05-16 05:34:10,"[4, 5, 6]"
2017-05-16 05:34:14,"[1, 1, 1, 1, 1, 1, 1]"
2017-05-16 05:34:15,"[1, 1, 1, 1, 1, 4, 5, 1, 6, 1, 991]"
2017-05-16 05:34:16,"[8, 1, 1, 15, 16, 9]"
2017-05-16 05:34:17,"[10, 1]"
2017-05-16 05:34:18,[1]
2017-05-16 05:34:19,"[17, 1]"
2017-05-16 05:34:20,"[6, 6, 27]"
2017-05-16 05:34:25,"[6, 6, 6]"
2017-05-16 05:34:28,[1]
2017-05-16 05:34:29,"[1, 18, 993, 20, 994, 22, 994, 22, 993, 1, 1, 993]"
2017-05-16 05:34:30,[1]
2017-05-16 05:34:31,"[1, 2]"
2017-05-16 05:34:32,"[1, 1]"
2017-05-16 05:34:33,[1]
2017-05-16 05:34:34,[1]
2017-05-16 05:34:35,"[1, 1]"
2017-05-16 05:34:36,[1]
2017-05-16 05:34:37,[1]
2017-05-16 05:34:38,"[1, 1]"
2017-05-16 05:34:40,"[1, 4, 5, 1, 6]"
2017-05-16 05:34:41,"[1, 1]"
2017-05-16 05:34:43,"[1, 1, 2, 2, 3]"
2017-05-16 05:34:44,[1]
2017-05-16 05:34:45,"[1, 4, 5, 6]"
2017-05-16 05:34:46,"[1, 1]"
2017-05-16 05:34:47,[1]
2017-05-16 05:34:48,[1]
2017-05-16 05:34:49,"[1, 1]"
2017-05-16 05:34:50,"[4, 5, 6]"
2017-05-16 05:34:51,"[7, 1, 2, 8, 9, 1, 3, 2, 10, 1]"
2017-05-16 05:34:52,"[1, 1]"
2017-05-16 05:34:55,"[4, 5, 6]"
2017-05-16 05:34:56,[23]
2017-05-16 05:34:57,"[1, 1, 1]"
2017-05-16 05:34:58,"[1, 1, 1, 1, 1, 1, 1, 1]"
2017-05-16 05:34:59,"[1, 1, 1, 993, 1, 8, 1]"
2017-05-16 05:35:00,"[4, 5, 15, 16, 6, 9, 1, 10]"
2017-05-16 05:35:01,"[11, 12, 13, 14, 1]"
2017-05-16 05:35:02,"[17, 1]"
2017-05-16 05:35:05,"[6, 6, 27]"
2017-05-16 05:35:10,"[6, 6, 6]"
2017-05-16 05:35:11,"[39, 39]"
2017-05-16 05:35:12,"[39, 1, 1, 18, 995, 20, 996, 22, 996, 22, 995, 1, 1]"
2017-05-16 05:35:13,[995]
2017-05-16 05:35:14,"[1, 2, 1]"
2017-05-16 05:35:15,[1]
2017-05-16 05:35:16,[1]
2017-05-16 05:35:17,"[1, 1]"
2017-05-16 05:35:18,[1]
2017-05-16 05:35:19,[1]
2017-05-16 05:35:20,"[1, 1]"
2017-05-16 05:35:22,"[1, 1]"
2017-05-16 05:35:23,"[1, 1]"
2017-05-16 05:35:25,"[4, 5, 1, 6, 1]"
2017-05-16 05:35:26,"[1, 2, 2, 3]"
2017-05-16 05:35:27,[1]
2017-05-16 05:35:28,"[1, 1]"
2017-05-16 05:35:29,[1]
2017-05-16 05:35:30,"[1, 4, 5, 6]"
2017-05-16 05:35:31,"[1, 1]"
2017-05-16 05:35:33,"[1, 1]"
2017-05-16 05:35:34,"[7, 1, 2, 8, 9, 3, 2, 10, 1, 1]"
2017-05-16 05:35:35,"[4, 5, 6]"
2017-05-16 05:35:36,"[1, 1]"
2017-05-16 05:35:40,"[4, 5, 6, 1]"
2017-05-16 05:35:41,"[1, 1, 1, 1]"
2017-05-16 05:35:42,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 995, 1]"
2017-05-16 05:35:43,"[8, 1, 15, 16, 9]"
2017-05-16 05:35:44,"[1, 10]"
2017-05-16 05:35:45,"[1, 6, 6, 6]"
2017-05-16 05:35:46,"[17, 1]"
2017-05-16 05:35:55,[1]
2017-05-16 05:35:56,"[1, 18, 997, 20, 998, 22, 998, 22, 997, 1, 1, 997]"
2017-05-16 05:35:57,[1]
2017-05-16 05:35:58,"[1, 2]"
2017-05-16 05:35:59,"[1, 1]"
2017-05-16 05:36:00,[1]
2017-05-16 05:36:01,"[11, 1, 12, 13, 14]"
2017-05-16 05:36:02,"[1, 1]"
2017-05-16 05:36:04,"[1, 1]"
2017-05-16 05:36:05,"[1, 1]"
2017-05-16 05:36:07,"[1, 1]"
2017-05-16 05:36:08,"[1, 1]"
2017-05-16 05:36:09,"[2, 2, 3]"
2017-05-16 05:36:10,"[4, 5, 1, 6, 1]"
2017-05-16 05:36:11,[1]
2017-05-16 05:36:12,[1]
2017-05-16 05:36:13,"[1, 1]"
2017-05-16 05:36:14,[1]
2017-05-16 05:36:15,"[1, 4, 5, 6, 7, 1, 2, 8, 9, 10, 2]"
2017-05-16 05:36:16,"[1, 1]"
2017-05-16 05:36:20,"[4, 5, 6]"
2017-05-16 05:36:22,"[1, 1, 1, 1, 1, 1, 1]"
2017-05-16 05:36:23,"[1, 1, 1, 997, 1, 1, 8, 1]"
2017-05-16 05:36:24,"[15, 16, 9, 1, 10]"
2017-05-16 05:36:25,"[6, 6, 27, 1]"
2017-05-16 05:36:26,"[17, 1]"
2017-05-16 05:36:30,"[6, 6, 6]"
2017-05-16 05:36:36,"[1, 1, 18, 999, 20, 1000, 22, 1000, 22, 999, 1, 1]"
2017-05-16 05:36:37,[999]
2017-05-16 05:36:38,"[1, 1, 2]"
2017-05-16 05:36:39,"[1, 1]"
2017-05-16 05:36:41,"[1, 1]"
2017-05-16 05:36:42,[1]
2017-05-16 05:36:43,[1]
2017-05-16 05:36:44,"[1, 1]"
2017-05-16 05:36:45,[1]
2017-05-16 05:36:46,[1]
2017-05-16 05:36:47,"[1, 1]"
2017-05-16 05:36:48,[1]
2017-05-16 05:36:49,[1]
2017-05-16 05:36:50,"[2, 4, 5, 2, 6, 3, 1, 1]"
2017-05-16 05:36:52,"[1, 1]"
2017-05-16 05:36:53,"[1, 1]"
2017-05-16 05:36:55,"[4, 5, 1, 6, 1]"
2017-05-16 05:36:56,[1]
2017-05-16 05:36:57,"[7, 1, 2, 8, 9, 1, 3, 2, 10, 3, 23]"
2017-05-16 05:36:58,"[1, 1]"
2017-05-16 05:37:00,"[4, 5, 6]"
2017-05-16 05:37:01,[11]
2017-05-16 05:37:02,"[12, 13, 14]"
2017-05-16 05:37:03,"[1, 1, 1]"
2017-05-16 05:37:04,"[1, 1, 1, 1]"
2017-05-16 05:37:05,"[999, 1, 4, 5, 8, 1, 6, 15, 16]"
2017-05-16 05:37:06,"[9, 10, 1]"
2017-05-16 05:37:07,[1]
2017-05-16 05:37:08,"[17, 1]"
2017-05-16 05:37:10,"[6, 6, 6]"
2017-05-16 05:37:18,"[1, 1, 18, 1001, 20, 1002, 22, 1002, 22, 1001, 1, 1, 1001]"
2017-05-16 05:37:19,[1]
2017-05-16 05:37:20,"[1, 2]"
2017-05-16 05:37:21,"[1, 1]"
2017-05-16 05:37:22,[1]
2017-05-16 05:37:23,[1]
2017-05-16 05:37:24,"[1, 1]"
2017-05-16 05:37:26,"[1, 1]"
2017-05-16 05:37:27,"[1, 1]"
2017-05-16 05:37:29,"[1, 1]"
2017-05-16 05:37:30,"[4, 5, 6, 1]"
2017-05-16 05:37:31,[1]
2017-05-16 05:37:32,"[1, 2, 2, 3, 1]"
2017-05-16 05:37:33,[1]
2017-05-16 05:37:34,[1]
2017-05-16 05:37:35,"[4, 5, 1, 6, 1]"
2017-05-16 05:37:36,[1]
2017-05-16 05:37:37,[1]
2017-05-16 05:37:38,"[7, 1, 2, 8, 9, 1, 3, 2, 10, 1]"
2017-05-16 05:37:40,"[1, 4, 5, 6, 1]"
2017-05-16 05:37:44,[1]
2017-05-16 05:37:45,"[1, 1, 4, 5, 6, 1, 1, 1, 1, 1]"
2017-05-16 05:37:46,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1001]"
2017-05-16 05:37:47,"[1, 8, 1, 15, 16, 9]"
2017-05-16 05:37:48,"[10, 1]"
2017-05-16 05:37:49,[1]
2017-05-16 05:37:50,"[17, 1, 6, 6, 6]"
2017-05-16 05:37:59,[1]
2017-05-16 05:38:00,"[1, 18, 1003, 20, 1004, 22, 1004, 22, 1003, 1, 1, 1003]"
2017-05-16 05:38:01,[1]
2017-05-16 05:38:02,"[2, 1]"
2017-05-16 05:38:03,"[11, 1, 12, 13, 14, 1]"
2017-05-16 05:38:04,[1]
2017-05-16 05:38:05,[1]
2017-05-16 05:38:06,"[1, 1]"
2017-05-16 05:38:08,"[1, 1]"
2017-05-16 05:38:09,"[1, 1]"
2017-05-16 05:38:11,"[1, 1]"
2017-05-16 05:38:12,"[1, 1]"
2017-05-16 05:38:13,"[2, 2]"
2017-05-16 05:38:14,"[3, 1, 1]"
2017-05-16 05:38:15,"[4, 5, 6, 1]"
2017-05-16 05:38:16,[1]
